molecule_chembl_id,canonical_smiles,reason,split
CHEMBL5804613,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(C(=O)OCc1ccccc1)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6034677,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccn5ncc(C(=O)O)c5n4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5970568,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)c(-c3ccc(C4CC4)nc3)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4851548,CC(C)n1cnnc1-c1cccc(NC(=O)c2nc3ccccc3s2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5559626,CC(C)n1nnnc1-c1cccc(N2C(=O)c3cc(-n4cnc(C5CC5)c4)ccc3C2(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5746446,CC(C)n1nnnc1-c1cccc(N2Cc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5851072,CC(=O)OC[C@@H](C)n1nnnc1-c1cccc(N2Cc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4855684,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(N)=O)c3)c2c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4871624,COCCNC(=O)c1cccc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4865938,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(S(C)(=O)=O)c3)c2c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4860629,CCS(=O)(=O)Nc1cccc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5898390,CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(F)cn2)cs1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5911029,CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)F)cn2)cs1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5982209,CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)(F)F)cn2)cs1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5844072,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CCN(C(C)(C)C)CC4)nc3c2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5556181,CC(C)n1cnnc1-c1cccc(N2CCOc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5922466,Cn1ccc(-c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5984806,O=C1c2ccc(-c3cc[nH]n3)cc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5532437,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4[nH]ccn34)n2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5907020,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)CN(S(=O)(=O)c1ccccn1)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5918192,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(C4CCC(C(=O)O)CC4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5858957,CC(C)n1cnnc1-c1cccc(N2Cc3ccc([C@H]4CC[C@@H](C(=O)O)CC4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6041939,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)NC2CC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5983213,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6047705,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5972820,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5862505,CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5426009,O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C3CCC3)c2)cn(Cc2ccccc2F)c1=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3683262,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C)(O)C3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3683265,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3946920,COCC1CN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3893968,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C)(C#N)C3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3953748,COC1(C)CN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3930015,C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C(F)F)C3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6014751,CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C)(O)C3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5844801,CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC3)cn2)cs1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5963745,CCn1cnnc1-c1cccc(N2Cc3ccc(-c4cc(C(=O)O)cnn4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5939117,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc(NCc3ccc(F)cc3)ccc2F)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5903369,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C3CC3)n2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5827689,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C3(C)CC3)n2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6047018,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)NCc2ccccc2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4846965,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3o2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4876111,Cc1c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)oc2ccccc12,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5563768,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CNCCc2c(C4CC4)ncn2-3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5952330,CC(C)c1nnnn1-c1cccc(N2Cc3ccc(N4CCOCC4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5910332,Cc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)s1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4875364,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3cccnc23)n1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3639821,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCCC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3687972,CC1(O)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3924518,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(C(F)(F)F)CC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3920406,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(F)CC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3898363,N#CC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3943452,COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3969572,CNC(=O)C1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3981380,COC1(C)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5427887,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)c2)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6033049,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1C(=O)NC1CC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5970441,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(Cc2ccccn2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5892767,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(Cc2ccccn2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL1642657,CC(C)(C(=O)O)c1ccc(C(=O)Nc2cn3cc(-c4ccsc4)ccc3n2)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5968180,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ncc5ccc(C(=O)O)cc5n4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4878410,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4cn[nH]c4)c3[nH]2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4851116,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cccnc4)c3)c2c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5969794,CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CNC3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5844723,CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(S(=O)(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5925335,CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N(C)C)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5922598,CCN(C)C(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5929756,CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(S(=O)(=O)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5875932,COCCS(=O)(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5993772,CCOC(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4874460,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3c2OCCN3C)n1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3986247,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(N3CCOCC3)C2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3402508,CC(C)CCOc1cccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2c2nc3ccc(F)cc3s2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3402507,CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2c2nc3ccc(F)cc3s2)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6051225,CCOC(=O)C1CC1c1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)cc1C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5758894,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1C(=O)O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5884702,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1NC(=O)OC(C)(C)C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5755072,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1NS(=O)(=O)N(C)C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5745653,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1NC(=O)N(C)CCC(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5764364,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1NC(=O)C(C)(C)C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5995601,COc1cc(C)c(C2CC2NC(=O)OC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6037715,COc1cc(C)c(C2CC2NC(=O)NCCC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5979192,COc1cc(C)c(C2CC2NS(=O)(=O)N(C)C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5775052,COc1cc(C)c(C2CC2NS(=O)(=O)CCC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5759997,COc1cc(C)c(C2CC2NC(=O)C(C)(C)C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6031744,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@H](C)CO)n2)cc1C1CC1NC(=O)OCC(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5885595,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@H](C)CO)n2)cc1C1CC1NC(=O)N(C)CCC(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6042134,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@H](C)CO)n2)cc1C1CC1NS(=O)(=O)CCC(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5841847,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@H](C)CO)n2)cc1C1CC1NS(=O)(=O)N(C)C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6035445,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@H](C)CO)n2)cc1C1CC1NC(=O)C(C)(C)C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5820153,O=C1c2cc(-c3cccc(C4(C(=O)O)CC4)c3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5562956,C[C@H]1CCCOc2ncccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6012525,O=C1c2cc(-c3cccnn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5865443,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc5c(c4)COC5=O)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4632672,COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4866921,COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5794230,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3C4CCC3COC4)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5437227,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCC(=O)N3C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5399807,CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCC(=O)N3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5406106,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OC(C)(C)C(=O)N3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4861744,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cc(-c4cn[nH]c4)ccc3[nH]2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5820402,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)NC2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5952710,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)C2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5749169,O=C1c2ccccc2CN1c1cccc(-n2nncc2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5877578,CC(C)c1nnnn1-c1cccc(N2Cc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4848618,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H]2CCOC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4860731,COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H]2CCOC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5542733,Cc1cc(F)c(C(=O)Nc2cccc3c2OCCn2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5560251,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@@H](C)n2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5563860,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@H](C)n2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5555321,Cc1cc(F)c(C(=O)Nc2cccc3c2O[C@H](C)Cn2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5568596,Cc1cc(F)c(C(=O)Nc2cccc3c2O[C@@H](C)Cn2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5559998,Cc1cc(F)c(C(=O)Nc2cccc3c2OCC(C)(C)n2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5557861,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@H](CO)n2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5532459,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@H](CF)n2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5527956,Cc1cc(F)c(C(=O)Nc2cccc3c2OC[C@@H](CF)n2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5813814,Cc1cc(F)c(C(=O)Nc2cccc3c2OCC(CF)n2cnnc2-3)cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL2205632,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-c4ccccc4)ccc3n2)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5904626,COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@@H]3CCC[C@@H]3O)n1)CN(C(=O)OCC(F)(F)F)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5799566,O=C1c2cc(-n3cnc4ccccc43)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4748155,CC(C)n1cnnc1-c1cccc(NC(=O)C2CN(c3ccccc3)CCO2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5843821,CN1CC=C(c2cc3c(cc2F)OCCCCn2cnnc2-c2cccc(n2)NC3=O)CC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5788265,C[C@H]1CCCOc2cc(F)c(C3=CCN(C)CC3)cc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4753983,CC(C)n1cnnc1-c1cccc(NC(=O)C2CN(c3cccnc3)CCO2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5837710,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)NC2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6058333,CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)NC2CCCC2)CC3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5943736,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)NC2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4796219,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccn[nH]2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4795694,Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4753690,CCc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4788912,CC(C)c1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4799783,Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)n(C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3954180,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(C3CC3)CC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5784356,Cc1cc2ncn(-c3cccc(-c4nncn4C4CCC(F)(F)CC4)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5794860,Cc1cc2ncn(-c3cccc(-c4nncn4C4CCCCC4)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5835523,O=C1c2ccccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5971669,CNC(=O)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6051978,COCCNC(=O)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5817460,Nc1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6037716,CC(=O)Nc1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5930592,CN(C)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5811199,CCNc1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6063554,COC(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5802233,O=C(O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5821701,CN(C)C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4641666,COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5850823,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc(NC(=O)c3ccccc3)ccc2F)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5884117,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc(NC(=O)c3ccc(CN)cc3)ccc2F)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5816899,COC(=O)c1ccc(C(=O)Nc2ccc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)c2)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4743649,CC(C)n1cnnc1-c1cccc(NC(=O)C2CN(C)CCO2)n1,>2 rings causes RDKit C++ hang - bypassed,train
